Data Timestamp,WS MAX MS,WS MAX KT,WS MAX KM,TEMP MIN DEG,TEMP MAX DEG,RH MIN %,RH MAX %,DP MIN %,DP MAX %,QFE MIN %,QFE MAX %,QFF MIN %,QFF MAX %,IRAD SUM JM2,IRAD SUM MJM2,RAIN SUM MM
2020-02-09 00:00:00 +06,5.1,9.9,18.4,14.6,25.5,34.8,88.1,9.8,14.0,1014.7,1020.3,1015.6,1021.2,178333,0.17833300000000000000,0.0
2020-02-10 00:00:00 +06,5.6,10.9,20.2,12.6,24.6,36.1,74.6,8.8,12.7,1014.3,1019.2,1015.2,1020.1,217413,0.21741300000000000000,0.0
2020-02-11 00:00:00 +06,4.9,9.5,17.6,11.5,25.2,34.6,81.4,8.8,12.9,1014.3,1018.8,1015.2,1019.7,212684,0.21268400000000000000,0.0
2020-02-12 00:00:00 +06,5.3,10.3,19.1,12.7,25.4,32.9,77.1,9.3,12.7,1012.5,1018.3,1013.4,1019.2,211022,0.21102200000000000000,0.0
2020-02-13 00:00:00 +06,4.9,9.5,17.6,11.8,25.5,22.1,87.6,4.4,13.3,1010.2,1016.3,1011.1,1017.2,225522,0.22552200000000000000,0.0
2020-02-14 00:00:00 +06,4.7,9.1,16.9,11.5,24.2,40.6,95.0,10.0,15.8,1007.1,1012.2,1008.1,1013.1,182243,0.18224300000000000000,0.0
2020-02-15 00:00:00 +06,3.9,7.6,14.0,14.9,25.0,55.7,95.0,14.5,18.6,1009.3,1013.9,1010.3,1014.8,124975,0.12497500000000000000,0.0
2020-02-16 00:00:00 +06,3.4,6.6,12.2,14.5,25.3,50.1,95.0,14.5,19.6,1012.1,1015.9,1013.1,1016.8,145663,0.14566300000000000000,0.0
2020-02-17 00:00:00 +06,3.5,6.8,12.6,13.4,26.8,35.9,95.0,12.0,20.1,1011.9,1016.8,1012.9,1017.7,175338,0.17533800000000000000,0.0
2020-02-18 00:00:00 +06,4.0,7.8,14.4,13.9,26.9,40.4,95.0,13.0,17.5,1010.9,1015.5,1011.9,1016.4,179097,0.17909700000000000000,0.0
2020-02-19 00:00:00 +06,4.3,8.4,15.5,14.3,27.8,30.8,95.0,9.8,17.1,1012.7,1017.7,1013.7,1018.6,198128,0.19812800000000000000,0.0
2020-02-20 00:00:00 +06,3.8,7.4,13.7,14.7,27.0,42.9,92.2,14.0,17.8,1013.7,1018.3,1014.7,1019.2,147460,0.14746000000000000000,0.0
2020-02-21 00:00:00 +06,4.1,8.0,14.8,14.4,27.9,37.8,95.0,13.1,17.4,1015.4,1019.9,1016.4,1020.8,202987,0.20298700000000000000,0.0
2020-02-22 00:00:00 +06,4.0,7.8,14.4,15.5,29.3,27.1,90.4,9.6,17.8,1014.8,1019.7,1015.8,1020.6,197749,0.19774900000000000000,0.0
2020-02-23 00:00:00 +06,3.9,7.6,14.0,15.8,29.3,27.7,92.7,10.5,18.2,1012.6,1018.3,1013.6,1019.2,164730,0.16473000000000000000,0.0
2020-02-24 00:00:00 +06,4.1,8.0,14.8,16.3,28.8,41.4,94.5,15.4,19.1,1010.8,1016.2,1011.8,1017.1,164158,0.16415800000000000000,0.0
2020-02-25 00:00:00 +06,5.6,10.9,20.2,16.2,22.5,63.3,94.1,14.4,18.5,1010.8,1015.0,1011.7,1015.9,67097,0.06709700000000000000,0.0
2020-02-26 00:00:00 +06,7.7,15.0,27.7,14.6,23.5,58.7,91.4,13.8,17.0,1011.3,1015.3,1012.2,1016.2,178523,0.17852300000000000000,0.0
2020-02-27 00:00:00 +06,3.5,6.8,12.6,14.1,24.4,51.7,94.6,14.0,17.3,1011.7,1016.3,1012.7,1017.2,197583,0.19758300000000000000,0.0
2020-02-28 00:00:00 +06,3.9,7.6,14.0,14.1,27.1,25.2,94.5,7.2,17.1,1010.5,1015.3,1011.5,1016.2,246720,0.24672000000000000000,0.0
2020-02-29 00:00:00 +06,4.6,8.9,16.6,15.2,29.4,26.2,81.9,9.3,16.8,1009.1,1013.2,1010.1,1014.2,248362,0.24836200000000000000,0.0
2020-03-01 00:00:00 +06,3.7,7.2,13.3,15.9,29.3,35.2,89.0,13.6,18.5,1008.8,1013.8,1009.8,1014.8,219698,0.21969800000000000000,0.0
2020-03-02 00:00:00 +06,5.3,10.3,19.1,16.4,29.5,40.0,90.9,14.9,19.0,1008.8,1013.5,1009.8,1014.5,213987,0.21398700000000000000,0.0
2020-03-03 00:00:00 +06,13.5,26.2,48.6,15.6,28.1,37.8,92.8,10.7,18.4,1007.7,1013.4,1008.7,1014.3,188672,0.18867200000000000000,0.0
2020-03-04 00:00:00 +06,13.0,25.3,46.8,17.6,28.2,43.0,88.3,14.0,19.2,1008.5,1014.6,1009.5,1015.5,215956,0.21595600000000000000,0.0
2020-03-05 00:00:00 +06,4.9,9.5,17.6,17.1,28.1,45.5,87.0,15.1,18.8,1008.9,1013.9,1009.8,1014.9,240776,0.24077600000000000000,0.0
2020-03-06 00:00:00 +06,5.4,10.5,19.4,18.3,27.0,52.9,91.2,16.4,19.7,1010.4,1015.0,1011.4,1015.9,164187,0.16418700000000000000,0.0
2020-03-07 00:00:00 +06,6.3,12.2,22.7,17.8,25.7,48.6,95.0,14.2,20.2,1011.1,1017.0,1012.0,1017.9,77290,0.07729000000000000000,0.0
2020-03-08 00:00:00 +06,4.0,7.8,14.4,16.5,27.3,59.4,95.0,16.5,20.4,1008.7,1014.4,1009.7,1015.3,155874,0.15587400000000000000,0.0
2020-03-09 00:00:00 +06,5.1,9.9,18.4,16.0,28.3,31.0,94.3,11.1,18.4,1008.8,1013.7,1009.8,1014.7,255840,0.25584000000000000000,0.0
2020-03-10 00:00:00 +06,4.9,9.5,17.6,14.6,28.2,29.6,81.7,10.0,15.9,1008.5,1013.8,1009.5,1014.8,265602,0.26560200000000000000,0.0
2020-03-11 00:00:00 +06,4.0,7.8,14.4,15.2,29.3,33.6,88.8,11.6,18.6,1009.3,1013.7,1010.3,1014.7,243315,0.24331500000000000000,0.0
2020-03-12 00:00:00 +06,4.4,8.6,15.8,17.9,30.6,37.4,85.5,15.1,20.2,1010.8,1014.9,1011.7,1015.9,214090,0.21409000000000000000,0.0
2020-03-13 00:00:00 +06,4.3,8.4,15.5,19.3,31.9,39.2,85.7,16.7,20.4,1010.5,1015.9,1011.5,1016.9,250627,0.25062700000000000000,0.0
2020-03-14 00:00:00 +06,8.2,15.9,29.5,19.6,31.0,42.2,78.4,15.0,19.6,1009.5,1014.1,1010.5,1015.1,243952,0.24395200000000000000,0.0
2020-03-15 00:00:00 +06,7.0,13.6,25.2,17.4,31.6,31.4,85.3,13.9,18.8,1009.9,1014.8,1010.9,1015.8,279153,0.27915300000000000000,0.0
2020-03-16 00:00:00 +06,4.7,9.1,16.9,17.7,31.1,32.3,88.3,13.6,19.2,1010.5,1014.8,1011.4,1015.8,277091,0.27709100000000000000,0.0
2020-03-17 00:00:00 +06,5.0,9.7,18.0,19.5,30.0,32.2,76.9,11.8,18.0,1011.9,1016.4,1012.8,1017.4,249822,0.24982200000000000000,0.0
2020-03-18 00:00:00 +06,5.0,9.7,18.0,18.2,31.1,31.4,77.5,12.9,19.0,1009.5,1015.1,1010.5,1016.1,252466,0.25246600000000000000,0.0
2020-03-19 00:00:00 +06,4.9,9.5,17.6,17.8,30.8,29.8,92.6,12.0,19.4,1008.3,1014.1,1009.3,1015.1,274271,0.27427100000000000000,0.0
2020-03-20 00:00:00 +06,11.1,21.6,40.0,18.6,29.8,44.0,86.6,14.9,20.1,1006.8,1012.8,1007.8,1013.8,176131,0.17613100000000000000,0.0
2020-03-21 00:00:00 +06,7.8,15.2,28.1,17.4,31.6,29.6,94.5,12.4,20.5,1008.6,1013.5,1009.5,1014.5,276812,0.27681200000000000000,0.0
2020-03-22 00:00:00 +06,8.6,16.7,31.0,16.2,26.8,48.0,95.0,15.0,18.8,1009.6,1015.5,1010.5,1016.4,220116,0.22011600000000000000,0.0
2020-03-23 00:00:00 +06,5.0,9.7,18.0,16.9,29.1,40.8,89.8,15.0,18.5,1008.2,1013.9,1009.2,1014.9,263683,0.26368300000000000000,0.0
2020-03-24 00:00:00 +06,4.1,8.0,14.8,17.9,30.0,38.1,92.8,15.3,20.2,1006.7,1012.6,1007.7,1013.6,254326,0.25432600000000000000,0.0
2020-03-25 00:00:00 +06,4.2,8.2,15.1,18.4,31.6,27.4,94.4,12.7,21.5,1005.7,1010.7,1006.7,1011.7,293628,0.29362800000000000000,0.0
2020-03-26 00:00:00 +06,4.2,8.2,15.1,19.9,32.1,41.3,92.3,18.1,22.8,1006.9,1011.1,1007.9,1012.1,243307,0.24330700000000000000,0.0
2020-03-27 00:00:00 +06,5.4,10.5,19.4,20.3,35.2,25.6,94.8,13.9,22.2,1007.2,1011.6,1008.1,1012.6,290585,0.29058500000000000000,0.0
2020-03-28 00:00:00 +06,5.5,10.7,19.8,20.6,35.0,29.7,84.0,16.2,22.1,1004.6,1010.3,1005.5,1011.3,299775,0.29977500000000000000,0.0
2020-03-29 00:00:00 +06,7.1,13.8,25.6,20.4,34.2,16.8,88.1,8.7,21.7,1005.5,1010.4,1006.4,1011.4,321909,0.32190900000000000000,0.0
2020-03-30 00:00:00 +06,5.9,11.5,21.2,19.0,34.3,15.6,83.9,6.6,19.3,1006.6,1011.3,1007.5,1012.3,331726,0.33172600000000000000,0.0
2020-03-31 00:00:00 +06,4.3,8.4,15.5,17.7,33.2,19.8,88.1,9.0,18.2,1006.7,1012.0,1007.6,1013.0,302105,0.30210500000000000000,0.0
2020-04-01 00:00:00 +06,5.7,11.1,20.5,18.3,33.5,23.9,89.5,12.5,21.8,1005.2,1010.6,1006.1,1011.6,299694,0.29969400000000000000,0.0
2020-04-02 00:00:00 +06,12.8,24.9,46.1,17.3,33.2,48.0,95.0,15.1,24.4,1003.8,1009.4,1004.7,1010.3,249094,0.24909400000000000000,0.0
2020-04-03 00:00:00 +06,14.4,28.0,51.8,20.1,31.7,58.8,89.5,17.4,25.4,1005.7,1011.1,1006.7,1012.1,243079,0.24307900000000000000,0.0
2020-04-04 00:00:00 +06,4.4,8.6,15.8,20.0,33.0,34.0,89.8,16.5,25.1,1007.9,1012.9,1008.9,1013.9,304700,0.30470000000000000000,0.0
2020-04-05 00:00:00 +06,9.0,17.5,32.4,20.5,31.1,51.0,91.4,16.9,24.9,1007.0,1012.7,1008.0,1013.7,240515,0.24051500000000000000,0.0
2020-04-06 00:00:00 +06,4.2,8.2,15.1,19.5,33.8,21.0,93.6,10.7,24.7,1005.8,1012.2,1006.7,1013.1,259029,0.25902900000000000000,0.0
2020-04-07 00:00:00 +06,7.3,14.2,26.3,20.8,35.1,21.0,95.0,12.2,23.6,1004.4,1009.6,1005.3,1010.6,310804,0.31080400000000000000,0.0
2020-04-08 00:00:00 +06,6.3,12.2,22.7,21.8,28.4,69.6,94.9,21.5,24.5,1006.3,1010.7,1007.3,1011.7,104726,0.10472600000000000000,0.0
2020-04-09 00:00:00 +06,4.6,8.9,16.6,22.6,32.9,39.3,95.0,18.4,24.7,1006.5,1011.0,1007.5,1012.0,299333,0.29933300000000000000,0.0
2020-04-10 00:00:00 +06,6.9,13.4,24.8,20.9,32.9,37.2,95.0,17.1,22.8,1008.4,1013.2,1009.3,1014.2,319722,0.31972200000000000000,0.0
2020-04-11 00:00:00 +06,11.0,21.4,39.6,18.3,32.5,45.2,95.0,15.5,24.0,1006.7,1016.5,1007.7,1017.4,318357,0.31835700000000000000,0.0
2020-04-12 00:00:00 +06,6.7,13.0,24.1,17.4,27.1,50.6,91.7,16.0,19.7,1007.7,1015.4,1008.7,1016.3,208825,0.20882500000000000000,0.0
2020-04-13 00:00:00 +06,5.1,9.9,18.4,19.2,32.4,46.9,92.9,17.9,23.7,1006.1,1011.0,1007.0,1012.0,304537,0.30453700000000000000,0.0
2020-04-14 00:00:00 +06,5.5,10.7,19.8,22.1,33.0,46.8,93.7,20.8,24.7,1006.9,1011.4,1007.8,1012.4,296093,0.29609300000000000000,0.0
2020-04-15 00:00:00 +06,11.7,22.7,42.1,19.9,29.9,64.0,95.0,18.2,25.2,1007.4,1012.3,1008.4,1013.3,151602,0.15160200000000000000,0.0
2020-04-16 00:00:00 +06,11.6,22.5,41.8,17.7,31.1,47.0,95.0,17.5,24.0,1004.9,1012.0,1005.9,1012.9,303794,0.30379400000000000000,0.0
2020-04-17 00:00:00 +06,10.2,19.8,36.7,20.4,27.7,65.0,94.9,17.8,23.9,1004.5,1010.7,1005.5,1011.6,211671,0.21167100000000000000,0.0
2020-04-18 00:00:00 +06,8.8,17.1,31.7,20.2,31.2,65.2,95.0,19.3,25.6,1004.5,1010.9,1005.5,1011.9,127704,0.12770400000000000000,0.0
2020-04-19 00:00:00 +06,8.0,15.6,28.8,19.3,30.9,52.0,93.2,18.8,23.6,1005.9,1012.3,1006.9,1013.3,344142,0.34414200000000000000,0.0
2020-04-20 00:00:00 +06,9.3,18.1,33.5,18.4,28.9,71.5,95.0,18.4,25.2,1006.1,1012.4,1007.1,1013.4,247977,0.24797700000000000000,0.0
2020-04-21 00:00:00 +06,5.9,11.5,21.2,20.5,29.2,52.4,95.0,18.3,22.3,1006.6,1011.9,1007.5,1012.9,144099,0.14409900000000000000,0.0
2020-04-22 00:00:00 +06,6.8,13.2,24.5,20.1,29.8,49.6,91.6,18.5,22.9,1005.5,1011.6,1006.5,1012.6,226030,0.22603000000000000000,0.0
2020-04-23 00:00:00 +06,6.5,12.6,23.4,19.0,30.0,62.3,95.0,19.0,24.2,1005.2,1011.0,1006.2,1012.0,175870,0.17587000000000000000,0.0
2020-04-24 00:00:00 +06,8.0,15.6,28.8,18.9,27.3,70.8,95.0,18.9,23.5,1004.8,1010.5,1005.7,1011.5,164920,0.16492000000000000000,0.0
2020-04-25 00:00:00 +06,5.9,11.5,21.2,18.8,29.6,61.4,95.0,18.8,23.9,1006.4,1011.0,1007.4,1012.0,265177,0.26517700000000000000,0.0
2020-04-26 00:00:00 +06,12.0,23.3,43.2,17.6,26.3,71.7,95.0,17.6,23.0,1008.3,1012.8,1009.2,1013.7,166025,0.16602500000000000000,0.0
2020-04-27 00:00:00 +06,4.1,8.0,14.8,18.6,29.6,56.8,95.0,18.6,23.9,1009.3,1014.9,1010.3,1015.9,325295,0.32529500000000000000,0.0
2020-04-28 00:00:00 +06,13.0,25.3,46.8,18.6,29.1,66.4,95.0,18.6,24.0,1008.3,1012.9,1009.2,1013.9,133745,0.13374500000000000000,0.0
2020-04-29 00:00:00 +06,6.1,11.9,22.0,19.4,29.3,58.8,95.0,19.4,24.2,1005.7,1011.3,1006.7,1012.3,299172,0.29917200000000000000,0.0
2020-04-30 00:00:00 +06,9.0,17.5,32.4,20.5,29.1,63.7,95.0,19.6,25.3,1007.3,1012.4,1008.3,1013.4,271242,0.27124200000000000000,0.0
2020-05-01 00:00:00 +06,10.9,21.2,39.2,20.9,27.9,71.1,95.0,18.0,24.6,1005.4,1011.4,1006.4,1012.4,147716,0.14771600000000000000,0.0
2020-05-02 00:00:00 +06,10.4,20.2,37.4,20.7,29.7,64.5,95.0,19.6,25.1,1004.4,1009.6,1005.4,1010.6,166008,0.16600800000000000000,0.0
2020-05-03 00:00:00 +06,8.3,16.1,29.9,20.0,30.7,58.8,95.0,19.8,24.3,1004.9,1009.4,1005.9,1010.4,305278,0.30527800000000000000,0.0
2020-05-04 00:00:00 +06,3.5,6.8,12.6,21.1,32.2,54.6,95.0,21.1,25.0,1006.1,1011.0,1007.0,1012.0,322974,0.32297400000000000000,0.0
2020-05-05 00:00:00 +06,9.8,19.0,35.3,21.8,32.8,56.0,95.0,20.3,26.4,1004.3,1009.8,1005.2,1010.8,301443,0.30144300000000000000,0.0
2020-05-06 00:00:00 +06,8.4,16.3,30.2,20.3,27.6,68.4,95.0,20.3,24.1,1005.6,1009.6,1006.6,1010.5,208463,0.20846300000000000000,0.0
2020-05-07 00:00:00 +06,9.8,19.0,35.3,18.2,30.4,61.4,95.0,18.1,24.9,1004.7,1010.9,1005.7,1011.8,299497,0.29949700000000000000,0.0
2020-05-08 00:00:00 +06,4.8,9.3,17.3,18.8,31.3,55.8,95.0,18.8,24.9,1004.6,1009.8,1005.5,1010.8,357839,0.35783900000000000000,0.0
2020-05-09 00:00:00 +06,8.5,16.5,30.6,20.1,32.3,55.9,95.0,19.1,25.9,1005.4,1010.2,1006.3,1011.2,353594,0.35359400000000000000,0.0
2020-05-10 00:00:00 +06,10.9,21.2,39.2,23.2,33.2,54.1,93.8,18.8,26.4,1004.5,1010.0,1005.5,1011.0,287956,0.28795600000000000000,0.0
2020-05-11 00:00:00 +06,4.1,8.0,14.8,22.8,32.5,57.4,90.5,21.2,26.0,1005.5,1011.2,1006.4,1012.2,268650,0.26865000000000000000,0.0
2020-05-12 00:00:00 +06,5.0,9.7,18.0,22.8,33.8,46.0,93.0,21.4,24.9,1004.1,1009.5,1005.0,1010.4,324873,0.32487300000000000000,0.0
2020-05-13 00:00:00 +06,9.6,18.7,34.6,19.9,32.5,51.7,95.0,19.8,26.1,1004.2,1009.1,1005.2,1010.0,229156,0.22915600000000000000,0.0
2020-05-14 00:00:00 +06,10.7,20.8,38.5,19.1,32.1,56.3,95.0,18.8,25.8,1003.5,1009.3,1004.4,1010.3,316096,0.31609600000000000000,0.0
2020-05-15 00:00:00 +06,8.0,15.6,28.8,20.9,30.6,65.4,95.0,20.7,27.0,1001.7,1007.2,1002.7,1008.2,205791,0.20579100000000000000,0.0
2020-05-16 00:00:00 +06,7.8,15.2,28.1,22.3,31.7,67.2,95.0,19.7,26.9,1000.8,1007.0,1001.7,1008.0,258321,0.25832100000000000000,0.0
2020-05-17 00:00:00 +06,7.7,15.0,27.7,22.6,33.6,63.2,91.2,19.8,27.6,1000.7,1006.1,1001.6,1007.1,305020,0.30502000000000000000,0.0
2020-05-18 00:00:00 +06,4.9,9.5,17.6,24.7,33.7,51.5,95.0,22.4,26.4,999.3,1004.2,1000.2,1005.1,352616,0.35261600000000000000,0.0
2020-05-19 00:00:00 +06,6.8,13.2,24.5,22.3,31.2,61.4,95.0,22.3,27.4,998.6,1002.8,999.5,1003.8,137528,0.13752800000000000000,0.0
2020-05-20 00:00:00 +06,11.4,22.2,41.0,21.8,27.1,79.1,95.0,21.8,24.8,995.0,1002.1,995.9,1003.1,92621,0.09262100000000000000,0.0
2020-05-21 00:00:00 +06,13.7,26.6,49.3,22.8,27.6,77.5,95.0,22.8,24.9,991.4,1001.7,992.4,1002.7,152248,0.15224800000000000000,0.0
2020-05-22 00:00:00 +06,7.2,14.0,25.9,22.4,29.9,67.1,95.0,22.3,25.9,999.5,1005.3,1000.5,1006.3,191873,0.19187300000000000000,0.0
2020-05-23 00:00:00 +06,8.7,16.9,31.3,25.2,31.4,62.0,95.0,24.1,26.5,1002.4,1006.6,1003.3,1007.6,325514,0.32551400000000000000,0.0
2020-05-24 00:00:00 +06,10.0,19.4,36.0,25.3,30.4,69.4,91.8,24.2,25.6,1001.9,1006.6,1002.8,1007.6,181253,0.18125300000000000000,0.0
2020-05-25 00:00:00 +06,11.3,22.0,40.7,25.8,30.2,66.5,87.8,23.8,25.3,1002.8,1007.3,1003.7,1008.3,220964,0.22096400000000000000,0.0
2020-05-26 00:00:00 +06,13.5,26.2,48.6,25.9,29.6,69.4,85.6,23.6,25.0,1001.9,1006.1,1002.8,1007.1,167540,0.16754000000000000000,0.0
2020-05-27 00:00:00 +06,16.5,32.1,59.4,18.8,26.5,76.3,95.0,18.8,24.6,1001.9,1010.1,1002.9,1011.0,122931,0.12293100000000000000,0.0
2020-05-28 00:00:00 +06,8.2,15.9,29.5,19.9,28.9,66.9,95.0,19.9,24.6,1001.1,1007.5,1002.1,1008.5,295026,0.29502600000000000000,0.0
2020-05-29 00:00:00 +06,6.3,12.2,22.7,22.1,29.4,74.1,95.0,21.6,26.0,1003.3,1008.2,1004.3,1009.2,301661,0.30166100000000000000,0.0
2020-05-30 00:00:00 +06,8.9,17.3,32.0,19.1,27.6,72.4,95.0,19.1,24.5,1004.9,1008.9,1005.9,1009.9,263031,0.26303100000000000000,0.0
2020-05-31 00:00:00 +06,4.9,9.5,17.6,22.9,31.9,59.4,95.0,22.8,26.2,1005.4,1010.4,1006.4,1011.4,252398,0.25239800000000000000,0.0
2020-06-01 00:00:00 +06,7.9,15.4,28.4,22.1,33.2,48.5,95.0,21.6,25.9,1004.4,1009.7,1005.4,1010.7,312278,0.31227800000000000000,0.0
2020-06-02 00:00:00 +06,9.6,18.7,34.6,23.4,33.6,53.7,95.0,23.2,26.4,1002.4,1007.4,1003.3,1008.4,322048,0.32204800000000000000,0.0
2020-06-03 00:00:00 +06,9.4,18.3,33.8,22.4,30.8,68.4,95.0,22.4,26.1,1002.3,1007.4,1003.3,1008.4,219401,0.21940100000000000000,0.0
2020-06-04 00:00:00 +06,10.2,19.8,36.7,21.8,28.6,83.0,95.0,21.8,26.8,1003.0,1007.1,1004.0,1008.1,146064,0.14606400000000000000,0.0
2020-06-05 00:00:00 +06,7.5,14.6,27.0,21.9,31.2,64.1,95.0,21.9,27.3,1001.3,1006.5,1002.2,1007.5,297847,0.29784700000000000000,0.0
2020-06-06 00:00:00 +06,8.3,16.1,29.9,22.5,32.3,68.5,95.0,22.3,28.1,1000.4,1004.6,1001.4,1005.6,167843,0.16784300000000000000,10.7
2020-06-07 00:00:00 +06,6.8,13.2,24.5,23.9,34.5,51.3,95.0,22.7,28.0,998.8,1003.5,999.7,1004.5,282436,0.28243600000000000000,0.0
2020-06-08 00:00:00 +06,5.4,10.5,19.4,24.4,29.7,73.6,95.0,24.3,26.4,999.7,1003.8,1000.7,1004.8,167915,0.16791500000000000000,0.0
2020-06-09 00:00:00 +06,3.7,7.2,13.3,24.3,32.6,64.4,95.0,24.3,27.6,998.9,1003.7,999.8,1004.7,360191,0.36019100000000000000,0.0
2020-06-10 00:00:00 +06,10.4,20.2,37.4,22.0,30.7,69.5,95.0,22.0,27.1,999.3,1004.5,1000.2,1005.5,222758,0.22275800000000000000,3.6
2020-06-11 00:00:00 +06,8.0,15.6,28.8,23.6,30.3,73.4,95.0,23.5,27.0,999.4,1003.2,1000.3,1004.2,182618,0.18261800000000000000,0.0
2020-06-12 00:00:00 +06,9.8,19.0,35.3,24.2,29.6,73.1,95.0,24.2,26.8,999.4,1002.6,1000.4,1003.6,197856,0.19785600000000000000,0.0
2020-06-13 00:00:00 +06,7.4,14.4,26.6,23.5,25.5,92.3,95.0,23.5,25.5,999.7,1003.3,1000.7,1004.3,52009,0.05200900000000000000,0.0
2020-06-14 00:00:00 +06,8.0,15.6,28.8,24.6,30.8,69.8,95.0,24.1,27.1,1000.0,1004.2,1000.9,1005.2,254342,0.25434200000000000000,0.0
2020-06-15 00:00:00 +06,10.1,19.6,36.4,25.2,31.3,70.6,95.0,24.7,27.7,998.6,1003.1,999.5,1004.0,329551,0.32955100000000000000,0.0
2020-06-16 00:00:00 +06,10.0,19.4,36.0,23.4,30.7,70.8,95.0,23.4,27.1,997.1,1001.8,998.0,1002.8,283356,0.28335600000000000000,0.0
2020-06-17 00:00:00 +06,9.0,17.5,32.4,23.9,25.9,91.4,95.0,23.9,25.8,997.3,1000.9,998.3,1001.9,72872,0.07287200000000000000,0.0
2020-06-18 00:00:00 +06,8.7,16.9,31.3,23.0,27.6,84.5,95.0,23.0,26.9,998.8,1003.0,999.8,1004.0,114019,0.11401900000000000000,0.0
2020-06-19 00:00:00 +06,7.8,15.2,28.1,23.5,29.3,77.8,95.0,23.5,26.8,1000.0,1003.7,1000.9,1004.7,201436,0.20143600000000000000,0.0
2020-06-20 00:00:00 +06,7.1,13.8,25.6,25.1,30.9,70.1,94.1,24.4,27.0,999.5,1003.9,1000.4,1004.9,295791,0.29579100000000000000,0.0
2020-06-21 00:00:00 +06,7.4,14.4,26.6,24.6,29.4,72.8,92.3,23.7,26.2,999.1,1002.4,1000.0,1003.4,178784,0.17878400000000000000,0.0
2020-06-22 00:00:00 +06,11.0,21.4,39.6,23.6,30.4,72.9,95.0,23.5,27.4,999.9,1004.5,1000.8,1005.5,251846,0.25184600000000000000,0.0
2020-06-23 00:00:00 +06,11.3,22.0,40.7,23.7,29.6,77.1,95.0,23.4,27.0,1002.9,1007.0,1003.9,1008.0,318709,0.31870900000000000000,0.0
2020-06-24 00:00:00 +06,8.0,15.6,28.8,26.2,31.5,73.6,93.4,25.5,27.8,1002.2,1007.1,1003.1,1008.1,267211,0.26721100000000000000,0.0
2020-06-25 00:00:00 +06,8.3,16.1,29.9,26.1,31.9,65.6,92.1,25.2,27.1,1001.1,1005.6,1002.0,1006.6,295455,0.29545500000000000000,0.0
2020-06-26 00:00:00 +06,9.9,19.2,35.6,26.2,30.1,73.1,89.9,25.0,27.0,1000.7,1004.1,1001.6,1005.1,220880,0.22088000000000000000,0.0
2020-06-27 00:00:00 +06,10.1,19.6,36.4,24.3,29.6,77.3,95.0,23.8,26.9,999.9,1003.7,1000.9,1004.7,118378,0.11837800000000000000,0.0
2020-06-28 00:00:00 +06,9.6,18.7,34.6,22.7,29.6,78.8,95.0,22.7,27.2,1000.7,1004.3,1001.7,1005.3,146093,0.14609300000000000000,0.0
2020-06-29 00:00:00 +06,7.2,14.0,25.9,25.0,30.3,70.4,93.5,24.1,26.2,1001.2,1005.1,1002.1,1006.1,237057,0.23705700000000000000,0.0
2020-06-30 00:00:00 +06,6.4,12.4,23.0,25.0,31.8,64.8,93.4,24.2,27.4,1000.5,1005.1,1001.4,1006.1,244629,0.24462900000000000000,0.0
2020-07-01 00:00:00 +06,8.3,16.1,29.9,26.2,31.6,69.3,92.5,25.4,27.3,998.6,1003.9,999.5,1004.9,288434,0.28843400000000000000,0.0
2020-07-02 00:00:00 +06,7.9,15.4,28.4,23.6,31.4,70.4,95.0,23.6,28.0,997.5,1002.0,998.5,1003.0,227734,0.22773400000000000000,9.0
2020-07-03 00:00:00 +06,8.2,15.9,29.5,23.9,32.5,63.3,95.0,23.9,27.7,998.2,1002.9,999.1,1003.8,335631,0.33563100000000000000,0.0
2020-07-04 00:00:00 +06,6.8,13.2,24.5,24.7,30.3,73.9,95.0,24.7,27.2,998.7,1002.0,999.7,1003.0,189556,0.18955600000000000000,0.0
2020-07-05 00:00:00 +06,11.4,22.2,41.0,24.0,30.1,75.1,95.0,23.6,27.3,996.6,1000.5,997.6,1001.5,178718,0.17871800000000000000,0.0
2020-07-06 00:00:00 +06,8.6,16.7,31.0,24.1,29.2,75.7,95.0,24.0,26.8,997.5,1002.3,998.5,1003.3,217989,0.21798900000000000000,0.0
2020-07-07 00:00:00 +06,11.3,22.0,40.7,24.1,30.0,75.8,95.0,24.1,27.4,1001.5,1005.0,1002.4,1006.0,269179,0.26917900000000000000,0.0
2020-07-08 00:00:00 +06,8.4,16.3,30.2,26.1,30.6,73.0,90.9,25.0,27.6,1000.4,1004.8,1001.3,1005.8,305953,0.30595300000000000000,0.0
2020-07-09 00:00:00 +06,11.6,22.5,41.8,23.7,30.6,75.0,95.0,23.7,27.4,998.5,1003.0,999.4,1004.0,245276,0.24527600000000000000,0.0
2020-07-10 00:00:00 +06,9.6,18.7,34.6,25.4,29.5,76.0,94.3,24.8,26.6,998.9,1002.6,999.8,1003.6,161543,0.16154300000000000000,0.0
2020-07-11 00:00:00 +06,14.3,27.8,51.5,22.1,28.7,82.6,95.0,22.1,27.3,998.7,1002.3,999.7,1003.3,60695,0.06069500000000000000,0.0
2020-07-12 00:00:00 +06,6.4,12.4,23.0,23.3,27.5,89.4,95.0,23.3,26.6,1000.6,1002.3,1001.6,1003.3,36024,0.03602400000000000000,0.0
2023-01-03 00:00:00 +06,3.7,7.2,13.3,20.6,21.1,74.8,76.7,17.5,18.0,1016.1,1016.4,1016.5,1016.8,2988,0.00298800000000000000,0.0
